string,anomaly,result
dbbacbab,0,0
ddcddcce,0,0
abaadaaa,0,0
aacdcbae,0,0
bacbcbab,0,0
aabdcaae,0,0
bbbacaaa,0,0
dbaddbae,0,0
bacbcaab,0,0
baaabaaa,0,0
babddaae,0,0
aabadaaa,0,0
edddbdae,2,1
abcbcaaa,0,0
edddbdae,2,1
aacabaaa,0,0
abbdbcbe,0,0
bbaabbaa,0,0
cbadbbae,0,0
aabdcaae,0,0
eddbbdbe,2,1
aaadcbad,0,0
babddaae,0,0
cabdcbae,0,0
abbabaaa,0,0
cbbdbbae,0,0
aabacaaa,0,0
cbbadbbb,0,0
babdbbad,0,0
aacdcbad,0,0
aaaadbab,0,0
bbaabaaa,0,0
aaadbbae,0,0
bbbddbbe,0,0
ebbdedce,1,1
dabacaab,0,0
edddedbe,2,1
abaacaab,0,0
babddaae,0,0
aabdabad,0,0
aabacbaa,0,0
aababaaa,0,0
babadcab,0,0
aabdabad,0,0
dabdbaae,0,0
bbbadaaa,0,0
baaacaaa,0,0
edddbdae,2,1
eacdedce,1,1
eddabdae,2,2
aabdcbae,0,0
babdcaae,0,0
aababaaa,0,0
baaabbaa,0,0
abbadbab,0,0
baadbaae,0,0
abddbbae,0,0
cbbdabad,0,0
bcbabaaa,0,0
bcbacabb,0,0
bbadcaae,0,0
bbbabaaa,0,0
aaadbaad,0,0
cbadbaad,0,0
bbbddaae,0,0
cabadbab,0,0
cacacaab,0,0
babacaaa,0,0
aababbaa,0,0
cababaaa,0,0
bbcabaaa,0,0
abaabaaa,0,0
aabdcbae,0,0
dbadabae,0,0
ccbabbbb,0,0
cbbabaaa,0,0
aaabaaaa,0,0
bbbdbbad,0,0
cbbbccab,0,0
eabdbaad,0,0
cabaeaab,0,0
cccddbbe,0,0
aabdbaae,0,0
bbbdcbae,0,0
dabdcaae,0,0
cabdbaad,0,0
cbadcaae,0,0
baabaaaa,0,0
dacadaab,0,0
abbddbae,0,0
babdbbad,0,0
cbbacbaa,0,0
aabacbab,0,0
bbbdcaae,0,0
baadbabd,0,0
ebbbedce,1,1
ddbddcbe,0,0
aaaacbab,0,0
cbbdcaae,0,0
eabaedce,1,1
bdadcaae,0,0
bdbacaab,0,0
bbbadbab,0,0
edddddae,2,1
ddbdecae,0,0
babdbbad,0,0
bbbabbab,0,0
dbbdebae,0,0
bbbadbab,0,0
eabdedce,1,1
abbadbab,0,0
bbbacbba,0,0
ababcaab,0,0
babacaaa,0,0
aabdcaae,0,0
eddaadae,2,2
eabaedce,1,1
bbbdcaad,0,0
abbbbaaa,0,0
aaadcaad,0,0
dcbadbac,0,0
bbaabaaa,0,0
abaabaaa,0,0
eddbddae,2,1
abbdbaad,0,0
babdbbad,0,0
bbbddbae,0,0
cabacaaa,0,0
eddaddae,2,1
aabacaaa,0,0
bbcbcbab,0,0
cacddbae,0,0
cabdcbae,0,0
aabdbaae,0,0
aabdaabd,0,0
abaabbaa,0,0
dbbddaae,0,0
aabddaae,0,0
babaccab,0,0
cabddbae,0,0
aababaaa,0,0
cbaacaaa,0,0
cabddcbe,0,0
aaaacbaa,0,0
bbadbbae,0,0
bbcdbabe,0,0
dcbadbbc,0,0
aaaabbaa,0,0
babdbaae,0,0
aabacacb,0,0
dbbdbaad,0,0
aaadcbad,0,0
cabbdbab,0,0
bacbdaab,0,0
aaadcbae,0,0
ddbadbab,0,0
cbbadbbb,0,0
aabadbab,0,0
ccadbbae,0,0
aaabbbba,0,0
cbbabbaa,0,0
eddbcdbe,2,1
baaabbaa,0,0
abbddbae,0,0
cbbdbbae,0,0
bdadadbd,0,0
aabdbaad,0,0
babdcbae,0,0
baadbaae,0,0
dbbdcbae,0,0
babaabaa,0,0
edddcdae,2,1
cbcacbab,0,0
cabbcbaa,0,0
babacaaa,0,0
cbcdcbae,0,0
baaabaaa,0,0
aaadcaad,0,0
caadcaae,0,0
edddbdae,2,1
edddcdae,2,1
abcdbbae,0,0
bbbddaae,0,0
eddacdae,2,1
cabdbaad,0,0
bacdbaad,0,0
bbbbdbaa,0,0
dcadcbae,0,0
cbbbdbab,0,0
aabdbaad,0,0
bbbacaab,0,0
cabdcbae,0,0
cbbdabad,0,0
cbbacbab,0,0
bbadcaae,0,0
cdaacaaa,0,0
abbdbbae,0,0
dabbcbaa,0,0
caadbbad,0,0
eddabdae,2,2
bdbdcbae,0,0
aabdbaad,0,0
babdbaad,0,0
adbacbab,0,0
aaaaccab,0,0
baaacaaa,0,0
dabbeacc,0,0
cabadbaa,0,0
dacddbae,0,0
dbbdebae,0,0
abbabaaa,0,0
cabdbaad,0,0
abbabaaa,0,0
aabdbaad,0,0
ebbbedce,1,1
aabdcaad,0,0
bbbdcbae,0,0
cbbdcaae,0,0
eabdedce,1,1
baaacaaa,0,0
cdbacbab,0,0
caadcbae,0,0
cabacaab,0,0
abbadbab,0,0
dcadabbe,0,0
dbbbeaab,0,0
babacbab,0,0
babacaaa,0,0
cbbdcbbe,0,0
abcbbbaa,0,0
ccbabbab,0,0
ddbadbcc,0,0
cbbddbae,0,0
bacdcaae,0,0
dcbddbbe,0,0
aaadbaad,0,0
ecdaecbc,0,1
aabacaaa,0,0
eddaadae,2,2
bbbdbbae,0,0
bacbdaab,0,0
abbaaaaa,0,0
cabdcaad,0,0
aacbbaaa,0,0
acbacaaa,0,0
cbbabcaa,0,0
aabababa,0,0
cbcbcaab,0,0
ebaaedce,1,1
cbadcaae,0,0
bbadcaae,0,0
cbcacbab,0,0
ebbdedce,1,1
abbdbaad,0,0
cacbdaab,0,0
ddbddbae,0,1
bbbddbae,0,0
eaadedce,1,1
dccddbbe,0,0
cabdbbad,0,0
aabddaae,0,0
bbbdbbbe,0,0
eacdcbae,0,0
babacaaa,0,0
babdbaae,0,0
abbacbaa,0,0
cbbabaaa,0,0
eabbedce,1,1
aaaacbaa,0,0
dccbddbc,0,2
edddbdbe,2,1
dcbddcbe,0,0
eddbcdae,2,1
aababaaa,0,0
cbbddbae,0,0
aaadbbad,0,0
babdcbae,0,0
cbbacaca,0,0
aabdbbad,0,0
abbadbaa,0,0
bbaacbaa,0,0
eacaedce,1,1
dbbbbcaa,0,0
aaaacaaa,0,0
dbaacdab,0,0
aabdaaad,0,0
aacdcbae,0,0
bbaacbab,0,0
bacdcaad,0,0
edddcdbe,2,1
bbcdcbbe,0,0
dcbddbce,0,0
aabdbaad,0,0
edddcdae,2,1
bcbdabad,0,0
abcdbaae,0,0
cbcbdaab,0,0
abbadbab,0,0
eddaddae,2,1
babdbbad,0,0
dbbacbaa,0,0
cbcdcbae,0,0
dccbdcac,0,0
edddbdae,2,1
aababaaa,0,0
baadbbad,0,0
edddbdbe,2,1
eddabdae,2,2
cabadaab,0,0
eabaedce,1,1
dabdbbad,0,0
eabaedce,1,1
bababbca,0,0
ccbbbaab,0,0
bbbdcaae,0,0
cbaabbaa,0,0
edddcdbe,2,1
babdaaad,0,0
cbbddbae,0,0
bbbdcbad,0,0
edddcdae,2,1
eabdedce,1,1
abbdbbae,0,0
babaeaab,0,0
abbdcaae,0,0
dbbdcbbe,0,0
aabdcaae,0,0
bbadbbad,0,0
dccdcbae,0,0
eabaedce,1,1
bbcdbaad,0,0
baadabad,0,0
aabdbaad,0,0
abbabbab,0,0
dabdbaad,0,0
eddacdae,2,1
dcadcbbe,0,0
aacbcaaa,0,0
eddacdae,2,1
bbadcbae,0,0
dcbbcbbb,0,0
bacdbbae,0,0
bbcbdbab,0,0
dbadcaae,0,0
baadcbae,0,0
abadabad,0,0
cacddaae,0,0
baadbaad,0,0
abaabbaa,0,0
aababaaa,0,0
bababaaa,0,0
edddcdae,2,1
eacaedce,1,1
cababbbb,0,0
aabddaae,0,0
edddbdae,2,1
bcbdcbae,0,0
aaadcaae,0,0
edddddae,2,1
eaaaedce,1,1
aabacbaa,0,0
aabddbae,0,0
caaabbaa,0,0
cbbdcbae,0,0
babadbab,0,0
babbebab,0,0
ebcaedce,1,1
ecbdedce,1,1
eddaddae,2,1
bbbabbbb,0,0
dbbacbab,0,0
bbaacaab,0,0
bbbadbab,0,0
babacaab,0,0
ebbaedce,1,1
ebbdedce,1,1
daaabaaa,0,0
cbcdcaae,0,0
cbaacbab,0,0
dbbdbbad,0,0
aabacaaa,0,0
babdaaad,0,0
aabdcaae,0,0
aabacbaa,0,0
eddabdbe,2,2
abbdbcae,0,0
aaadbbbe,0,0
bbbadcab,0,0
bbbdbbad,0,0
aacdbaae,0,0
aabdcbae,0,0
ebbaedce,1,1
bbbbcbaa,0,0
bbadcbae,0,0
bdcadabb,0,0
cbadabad,0,0
edbdecce,0,1
aacacaaa,0,0
aababaaa,0,0
bbbabbba,0,0
edddcdae,2,1
bdaacaab,0,0
ddcbdaab,0,0
ccbacbab,0,0
edddcdbe,2,1
abcdbbad,0,0
abbacbab,0,0
abbdbaae,0,0
aaadcaad,0,0
aabacaaa,0,0
cabddbae,0,0
babaebab,0,0
eaadedce,1,1
babdcbad,0,0
abbdcaae,0,0
baadcbad,0,0
cccadbbb,0,0
ebbdedce,1,1
bbbacbab,0,0
ebcdedce,1,1
babddaae,0,0
babacaaa,0,0
abbdcbae,0,0
dcbbdcbc,0,0
bbbadbab,0,0
bbbdbbae,0,0
abbbcbaa,0,0
bacbdaab,0,0
cababbaa,0,0
abaabbaa,0,0
aabacbba,0,0
aababaaa,0,0
eabaedce,1,1
babaabba,0,0
bbbacbab,0,0
ebaaedce,1,1
dbbddcbe,0,0
aaadcbae,0,0
abbdcaad,0,0
eaadbabd,0,0
aabadaab,0,0
aaabbbaa,0,0
ebbaedce,1,1
babbcabb,0,0
aabdcaae,0,0
aabbbaaa,0,0
aabddaae,0,0
abdbdbab,0,0
aabdbbae,0,0
ebbbedce,1,1
dbbdcbce,0,1
caaabbaa,0,0
aaaabaaa,0,0
edddcdae,2,1
cbcdbaae,0,0
dabdbaad,0,0
abcdbaad,0,0
bbbddbae,0,0
dcbbabbb,0,0
abaabbaa,0,0
cabdcbae,0,0
daaaaaaa,0,0
cacadbab,0,0
ebbdedce,1,1
aaaabaaa,0,0
dccbdbbc,0,0
aabdbaad,0,0
ecadedce,1,1
bacbcaaa,0,0
abbacaaa,0,0
cabacbaa,0,0
aababbab,0,0
abadbbae,0,0
eacacaaa,0,0
abbdabae,0,0
abbadaaa,0,0
dcabdbbb,0,0
aacddbae,0,0
edddadae,2,1
dbbdcbae,0,0
ecbbdcbc,0,0
aaaadbaa,0,0
ebcddbae,0,0
eddacdae,2,1
eccdedce,1,1
cbbdcaae,0,0
dccaebbc,0,0
dbbadaab,0,0
dabddaae,0,0
cbbdcbae,0,0
eaaaedce,1,1
babdcaad,0,0
babdcaad,0,0
cabdbaad,0,0
eaadedce,1,1
aabdcbae,0,0
bbbacbaa,0,0
dbdddbae,0,0
cabdccae,0,0
cbbabbbb,0,0
cbaadabb,0,0
aabddaae,0,0
ddbacbbb,0,0
eddaddae,2,1
edddbdae,2,1
cbbadbab,0,0
eddaddbe,2,1
edddddae,2,1
eabdedce,1,1
cbcddbae,0,0
babababa,0,0
aaaabbaa,0,0
aabdcbae,0,0
babdcaae,0,0
eaaaedce,1,1
bababbaa,0,0
bbadcdae,0,0
aaaacbaa,0,0
abadbbae,0,0
dbbdabad,0,0
bbadbbad,0,0
ebbdedce,1,1
aabdaaad,0,0
cabacbab,0,0
bacdcaae,0,0
aabddaae,0,0
eadbedce,1,1
babdcbae,0,0
aabdbaad,0,0
bbbacaaa,0,0
aabdbbbe,0,0
bbadaace,0,0
dbbacaaa,0,0
bbbacbab,0,0
bbcacaaa,0,0
ebaaedce,1,1
aabdcbae,0,0
eabaedce,1,1
bbbddbae,0,0
cbbacbab,0,0
aabacbaa,0,0
abbdbabe,0,0
abaaacaa,0,0
edddcdae,2,1
dbbabbba,0,0
bababbaa,0,0
cabdcaad,0,0
aabddbae,0,0
cabdbabe,0,0
aababaaa,0,0
edddbdae,2,1
ccadccae,0,0
aabbccab,0,0
dcadebbe,0,0
abbacaab,0,0
edddcdae,2,1
dcbdccbe,0,0
cabbdbab,0,0
abbbbaaa,0,0
aababaaa,0,0
bbbdcbae,0,0
edddcdae,2,1
cbbdcaae,0,0
bacdebae,0,0
caaacbab,0,0
aababaaa,0,0
eabdaaad,0,0
edaaedce,1,1
badddbae,0,0
cbbabaaa,0,0
babdbaad,0,0
aaadcaae,0,0
bbbdcbae,0,0
cabadaab,0,0
aabaaaaa,0,0
dabacbaa,0,0
eabaedce,1,1
edddbdae,2,1
aabaccaa,0,0
bbbdcbae,0,0
abbdacad,0,0
babacbaa,0,0
babacbaa,0,0
dabdcaae,0,0
aaabcaaa,0,0
aabddaae,0,0
abbacbaa,0,0
ebbaedce,1,1
aabdcaae,0,0
dbbddaae,0,0
bbbacbab,0,0
dababbab,0,0
cababaaa,0,0
bbaabbaa,0,0
abbdbbad,0,0
abbadbab,0,0
ddcdecbe,0,0
dbbdebbe,0,0
eddbadae,2,1
aabbaaaa,0,0
abaabbaa,0,0
baadabad,0,0
bbaabaaa,0,0
abadabad,0,0
babacbaa,0,0
edddddbe,2,1
edddadbe,2,1
eaaaedce,1,1
eaadedce,1,1
ccaabbbb,0,0
abbdcbad,0,0
aaaacbaa,0,0
dcbddcbe,0,0
aabdbbad,0,0
aabacaaa,0,0
cbbddbae,0,0
ebcaedce,1,1
abbabaaa,0,0
cbbaccab,0,0
cbcadbbb,0,0
cacdbbae,0,0
abbadbab,0,0
aabdcaae,0,0
dbbdcaae,0,0
abbbdabb,0,0
eabdedce,1,1
bbbdcaae,0,0
cbbbdbab,0,0
eabdedce,1,1
cabadbab,0,0
abbacaaa,0,0
dbbadbbc,0,0
daadaaad,0,0
edddcdae,2,1
dbbdcbae,0,0
aabacaaa,0,0
abbdcbae,0,0
cbbdadae,0,0
eddaddae,2,1
aaaacaab,0,0
aabacbab,0,0
cababbaa,0,0
babbdbab,0,0
bbbabdab,0,0
aabdeaae,0,0
bacbcbab,0,0
baaddaae,0,0
cabddbae,0,0
babacaab,0,0
cabdcaad,0,0
dabdcbae,0,0
aaddcaae,0,0
cbcadbbb,0,0
baabdbab,0,0
ebbaedce,1,1
cabdbaad,0,0
cacacbaa,0,0
cabbbaba,0,0
bbabdabb,0,0
aabdcbae,0,0
dcbdccae,0,0
bbbabbaa,0,0
aabdcbae,0,0
abbdcabd,0,0
bbcadaab,0,0
eddaddae,2,1
bbbaaaaa,0,0
dbcdbbbe,0,0
bacdcbae,0,0
bacbbaab,0,0
aabdcbad,0,0
cbbdbbae,0,0
abbbcbaa,0,0
babaaaaa,0,0
babbdbab,0,0
abbbcaab,0,0
eabaedce,1,1
ecbdedce,1,1
caadcbae,0,0
aaabcbab,0,0
dbbddbae,0,0
bbcddabe,0,0
babdbbad,0,0
abaabbaa,0,0
aabdcbad,0,0
edddcdbe,2,1
aaaabbaa,0,0
aabadaaa,0,0
dabdcbae,0,0
baaabaaa,0,0
acbdcbbe,0,0
cbbddbae,0,0
babdcaae,0,0
bbcdcbae,0,0
dabdcaae,0,0
bbbbdaab,0,0
dbbddcbe,0,0
eddbcdae,2,1
bcbddbae,0,0
aabdcabd,0,0
baaadaab,0,0
cabdcbae,0,0
dbbdcaae,0,0
aaabdbab,0,0
cbbadbab,0,0
eabaedce,1,1
edddddbe,2,1
babdbbae,0,0
ebbaedce,1,1
edddcdae,2,1
abbacbab,0,0
cabacaab,0,0
bacadbab,0,0
aabddaae,0,0
bbbacbab,0,0
eaadedce,1,1
bbbababa,0,0
abbacbab,0,0
ebbdedce,1,1
cabbbaaa,0,0
aabaccab,0,0
bbbabaab,0,0
cabdbbae,0,0
eabbedce,1,1
bdcbcbbb,0,0
abbadbab,0,0
eddabdae,2,2
cbcabbab,0,0
eddaddae,2,1
aaadcbae,0,0
aacddaae,0,0
edddcdae,2,1
dababaab,0,0
cbbddaae,0,0
ddbacbab,0,0
cbbdcaae,0,0
abadbbae,0,0
baaabbaa,0,0
dbadbcbe,0,0
aabdcbae,0,0
babacbab,0,0
eddbadae,2,1
aabdcaad,0,0
abaadaab,0,0
bcddaabd,0,0
abcdcaae,0,0
eacdedce,1,1
edddadbe,2,1
eabaedce,1,1
edddddae,2,1
babacbaa,0,0
aaaacbaa,0,0
dbbdcaae,0,0
baadcbad,0,0
acbabaaa,0,0
eddacdae,2,1
bdadbaae,0,0
babacbaa,0,0
aacdcbad,0,0
bbaacaaa,0,0
dabdcbae,0,0
dcbdccae,0,0
eabdedce,1,1
aababaaa,0,0
cacdcaae,0,0
cabdbaae,0,0
aabadaab,0,0
bbbabaaa,0,0
babadbab,0,0
aaaacaaa,0,0
eabbedce,1,1
eddabdae,2,2
aabdbbad,0,0
abbddbae,0,0
bbbdcaae,0,0
eddacdae,2,1
ebbdedce,1,1
edddbdbe,2,1
dbbbcbab,0,0
ddbdebbe,0,0
dcadabbe,0,0
abcabaaa,0,0
bbbbbbab,0,0
bbbdcbae,0,0
abbacbaa,0,0
edcdedbe,0,1
abbacbba,0,0
babadbaa,0,0
abbdaaad,0,0
dcbbcbbc,0,0
babbccab,0,0
ecabedce,1,1
cbbdcbae,0,0
ddbdbcbe,0,0
ebbaedce,1,1
eabdedce,1,1
aacbdbab,0,0
aabdcbce,0,0
aaadaaad,0,0
cbbddbae,0,0
baaabaaa,0,0
dbbbdcab,0,0
ebcbedce,1,1
eddbddae,2,1
abbacaaa,0,0
dcbdbbbe,0,0
aacdcaae,0,0
dccdcbae,0,0
ecbaedce,1,1
aacacbab,0,0
cababaaa,0,0
eddacdae,2,1
abbdbbad,0,0
bbbacbab,0,0
caadcbad,0,0
aabacaaa,0,0
bbbdcbae,0,0
cbbdbbae,0,0
cabddbbe,0,0
cbadcbbe,0,0
babddbae,0,0
caaddaae,0,0
dabdbaad,0,0
bababaaa,0,0
dacdcbae,0,0
abaadcaa,0,0
dabdbaad,0,0
bbbadbab,0,0
eddacdae,2,1
abbdbbad,0,0
cbbddaae,0,0
bbadcaae,0,0
bbcdcaae,0,0
bbbacbaa,0,0
cabdcbae,0,0
aaaddaad,0,0
aabdcbae,0,0
aabacaab,0,0
bababaaa,0,0
bacddaae,0,0
abbddaae,0,0
eabdedce,1,1
bbbdcaae,0,0
caaadbab,0,0
baaacbab,0,0
aaadbaad,0,0
aabdbaad,0,0
bbbdccae,0,0
bbbddbae,0,0
ebbaedce,1,1
aababaaa,0,0
aaadbaad,0,0
abbddbae,0,0
cabddaad,0,0
babdbbad,0,0
bbbaaaaa,0,0
bbadacae,0,0
cabacaaa,0,0
babadbaa,0,0
abbaabaa,0,0
abadbaad,0,0
aaadabad,0,0
ebbdedce,1,1
edddcdae,2,1
baaadaab,0,0
eaadedce,1,1
cbcbbbbb,0,0
cbbacbbb,0,0
ebbaedce,1,1
ecbdedce,1,1
baadcaad,0,0
cbbadbaa,0,0
abbddbae,0,0
eddacdae,2,1
babdcbae,0,0
aababaaa,0,0
bbcddbae,0,0
aacabaaa,0,0
cbbddbae,0,0
eabdedce,1,1
edddbdae,2,1
dbbabbaa,0,0
aabacaaa,0,0
aaaadaaa,0,0
cabdbaad,0,0
baaacaaa,0,0
eddaddbe,2,1
abbbdbab,0,0
bbbdcbae,0,0
cbcddbae,0,0
cabddbae,0,0
bbbddaae,0,0
cbcbcbab,0,0
abbadbab,0,0
bbbdcaad,0,0
bbbadaaa,0,0
dcadcbae,0,0
aacacaaa,0,0
cabacbab,0,0
caaddbce,0,0
abbbbbaa,0,0
baaacaaa,0,0
babacbaa,0,0
aacdcaae,0,0
cababbaa,0,0
dabadbaa,0,0
eddaadae,2,2
abaabbba,0,0
eaaaedce,1,1
dbbadbab,0,0
aabdbbae,0,0
baadaaad,0,0
bbbdbbae,0,0
aabddaad,0,0
aabdcbae,0,0
cbbabbaa,0,0
cabadaab,0,0
baaabaaa,0,0
babdbaad,0,0
ebbdedce,1,1
abbdbaad,0,0
babdcbae,0,0
aaaabcaa,0,0
aaaacaba,0,0
ddcddcbe,0,0
baadcaae,0,0
abbacbab,0,0
babdcbad,0,0
aababbba,0,0
eddaadae,2,2
babddbae,0,0
baaadbab,0,0
bbbabbaa,0,0
abbabaaa,0,0
ebbdcbae,0,0
edddbdae,2,1
aabbcaaa,0,0
edddedbe,2,1
bbadbaae,0,0
eaaaedce,1,1
bbcddaae,0,0
ebbdedce,1,1
abbdbbae,0,0
cbcbccab,0,0
edddddae,2,1
bbbdcbad,0,0
ddbadbbc,0,1
aabdbaad,0,0
babdbbad,0,0
cabacaab,0,0
aabacbab,0,0
abbdbbae,0,0
abbabaaa,0,0
aababaaa,0,0
babacbaa,0,0
dabdcaad,0,0
acadcbae,0,0
ebcdedce,1,1
eabaedce,1,1
cbaddaae,0,0
babbcbaa,0,0
dabdbaad,0,0
edddbdae,2,1
ddbdedae,0,2
abbacbab,0,0
cbbadaab,0,0
bbcaebab,0,0
babacbaa,0,0
abbdbbad,0,0
eabaedce,1,1
cbcddbae,0,0
aabbcaaa,0,0
dbbbdaab,0,0
cbbddaae,0,0
bbcacaaa,0,0
babdcbad,0,0
babdcaae,0,0
aabdcbae,0,0
abbacbab,0,0
aabddbae,0,0
ebcbedce,1,1
baadaaad,0,0
edddcdae,2,1
aabdabad,0,0
eddaddbe,2,1
aadbcaaa,0,0
aaadacad,0,0
caddecae,0,0
abbadbab,0,0
ebbdbaae,0,0
babdcaae,0,0
aabdcbae,0,0
aabdbaae,0,0
cabddbae,0,0
cbadcbae,0,0
aabdbaad,0,0
bacadbab,0,0
ebcdedce,1,1
eaadedce,1,1
bbcbdbab,0,0
dbcbeccc,0,0
aacbbaaa,0,0
aababbaa,0,0
bbbacaaa,0,0
acabcaaa,0,0
aaadabad,0,0
cbbdcaae,0,0
abcadbbb,0,0
aabdbbad,0,0
babaebab,0,0
ccaacbab,0,0
abaacaaa,0,0
ccbdcbae,0,0
abbaabaa,0,0
eabaedce,1,1
aabdcbae,0,0
abbdbbae,0,0
babbbbaa,0,0
aabddbae,0,0
dcbabcab,0,0
dcbddbae,0,0
cbbdcaae,0,0
edddbdae,2,1
aabdcbae,0,0
aabdcaad,0,0
cabdbaae,0,0
abadcaad,0,0
dbcddcae,0,0
abadcaad,0,0
ebadcaae,0,0
cabacbaa,0,0
dbbacbab,0,0
cabddaae,0,0
bbaaaaab,0,0
eddbcdae,2,1
aababaaa,0,0
edddcdae,2,1
aacdbbae,0,0
cccddcbe,0,0
aaaacbaa,0,0
abaaaaaa,0,0
edddcdae,2,1
eddabdae,2,2
abbdcbae,0,0
abadabad,0,0
eacdedce,1,1
bbbaccab,0,0
eddaedce,2,1
bbbdcbae,0,0
ebbdedce,1,1
babdcaad,0,0
aabbbaaa,0,0
aaadcaae,0,0
bbbabccb,0,0
eddacdae,2,1
cabbcbab,0,0
eddaadae,2,2
ebcbedce,1,1
cbbbdaab,0,0
cabdbaae,0,0
aabdcaad,0,0
acbbabba,0,0
abbacbbb,0,0
aabdabad,0,0
accbbaaa,0,0
edbdecbe,0,1
babdbbbd,0,0
ddcdcdae,0,0
bbbacaaa,0,0
eddaddbe,2,1
cbbdcaae,0,0
aaaddbae,0,0
aacdcaae,0,0
bbbdcaad,0,0
eabaedce,1,1
eabdedce,1,1
edddbdae,2,1
eddacdae,2,1
aabdbaad,0,0
edcbedce,1,1
bacabaaa,0,0
dcbdbbae,0,0
aabdcaae,0,0
aaaabaaa,0,0
cbaabbab,0,0
bbbacaaa,0,0
bbbdabad,0,0
bbbabaaa,0,0
abcaaaaa,0,0
bbbdbbbe,0,0
babddbae,0,0
aaaaaaaa,0,0
babdcabe,0,0
ebbdedce,1,1
ddcdcaae,0,1
bbadcbae,0,0
bacabaaa,0,0
bbbacbbb,0,0
aaaadbaa,0,0
aabdcaae,0,0
aabdbaad,0,0
dbcddbbe,0,0
cbbacaab,0,0
aaadcbad,0,0
bbbdbbae,0,0
abbdbbad,0,0
edddcdbe,2,1
aaadcaae,0,0
aabdaaad,0,0
aaaddaad,0,0
cbadcbae,0,0
babacbab,0,0
dbbacaaa,0,0
eddbddae,2,1
abaabaaa,0,0
eacbedce,1,1
edddddae,2,1
bbbddbae,0,0
aabdcbad,0,0
bbadcbae,0,0
babacbaa,0,0
eabaedce,1,1
aabddbae,0,0
cabdcaae,0,0
abbabaaa,0,0
abbacaab,0,0
abbbcaab,0,0
baaacbaa,0,0
aaadcaae,0,0
aaaacaaa,0,0
eaadaaad,0,0
abbabaaa,0,0
abdbcaab,0,0
edddcdbe,2,1
aacdcbad,0,0
aababbaa,0,0
aabacbaa,0,0
eaadedce,1,1
babacaab,0,0
babddbae,0,0
caaaabaa,0,0
aababbaa,0,0
babdcbad,0,0
bbbddbae,0,0
dabacbaa,0,0
ebbaedce,1,1
bbaddaae,0,0
cbbdcbae,0,0
caaacbaa,0,0
ebbdedce,1,1
cbdddbae,0,0
abbdcaad,0,0
ebbdedce,1,1
edddcdbe,2,1
edbdedce,1,1
edddadae,2,1
aaadbbbe,0,0
abaaaaba,0,0
dbbdcabe,0,0
babacaaa,0,0
dabdcaae,0,0
dbaaadaa,0,0
eaaaedce,1,1
bbbddbae,0,0
bcaddcae,0,0
aaadbcad,0,0
aabdbaad,0,0
bbbdbbae,0,0
abbbbaaa,0,0
abaaabaa,0,0
aaadcbae,0,0
abbdcbae,0,0
cbbddbbe,0,0
abadbaad,0,0
bacdaaad,0,0
cbbdcbae,0,0
cbaacbab,0,0
babdbaad,0,0
bbadcbae,0,0
edddddae,2,1
cbbadaab,0,0
eddabdae,2,2
dabdcbae,0,0
babdbaae,0,0
cbbbdaab,0,0
dbbdbbbe,0,0
abcdcaad,0,0
bbbbcaab,0,0
dabdbaae,0,0
abbadbab,0,0
cbbacbbb,0,0
aaaacbaa,0,0
edddcdae,2,1
bbbdbbae,0,0
ddbdccbe,0,0
dbbdccae,0,0
ebadedce,1,1
abbdbbad,0,0
aabbcbbb,0,0
bacadbab,0,0
aababcaa,0,0
aaabcaaa,0,0
cbbadbab,0,0
aabdbaad,0,0
ccbdbbad,0,0
aaadabad,0,0
cbbddbae,0,0
dcbbebab,0,0
bababbaa,0,0
aaaacbba,0,0
cbaabbaa,0,0
edddcdbe,2,1
eaaaedce,1,1
dacbbaaa,0,0
aabacaaa,0,0
aabdaaad,0,0
cbaacbaa,0,0
aababcaa,0,0
abbbcbab,0,0
ebbdedce,1,1
cbbacbab,0,0
bbcdcaae,0,0
babababa,0,0
babdcbae,0,0
abbabaaa,0,0
eddacdae,2,1
aaaaabaa,0,0
ebbaedce,1,1
abadbbae,0,0
bbbdbabd,0,0
edddcdae,2,1
abbdabad,0,0
eddbcdae,2,1
eddaadae,2,2
bbbbbbab,0,0
abbdcaae,0,0
bbadcbad,0,0
acadbbae,0,0
aabdbbad,0,0
ebcbedce,1,1
aabdcaae,0,0
aabacaaa,0,0
dbcadabb,0,0
babdcaad,0,0
cbcbeaab,0,0
cbcddbae,0,0
aabdbbad,0,0
babdbbad,0,0
aabdbbae,0,0
babdcaad,0,0
edddbdae,2,1
aabdbaad,0,0
eddbadae,2,1
eddacdae,2,1
aabadaab,0,0
bacabaaa,0,0
baadaaad,0,0
abbdcaae,0,0
edddbdae,2,1
aabdbaad,0,0
aabbdaab,0,0
cbadbaad,0,0
cabdbaae,0,0
bacacaaa,0,0
edddddbe,2,1
bbbadaab,0,0
ebbaedce,1,1
babdeaae,0,0
babaaaaa,0,0
aaaaaaaa,0,0
aabddbae,0,0
acbdbaad,0,0
bbcddbae,0,0
baaaabaa,0,0
bbbadbbb,0,0
cabadaab,0,0
bbbdbbad,0,0
aabdbaad,0,0
ccadacbd,0,0
dccdcbbe,0,0
ebddedce,1,1
babacaaa,0,0
cabddaae,0,0
dabadbab,0,0
babacbaa,0,0
abbdbaad,0,0
dbaaccab,0,0
ccaabbab,0,0
edddddbe,2,1
bcbdbaad,0,0
